Absolute Magnitude,Relative Velocity km per sec,Miss Dist.(kilometers),Orbit Uncertainity,Minimum Orbit Intersection,Jupiter Tisserand Invariant,Eccentricity,Semi Major Axis,Inclination,Asc Node Longitude,Orbital Period,Perihelion Distance,Perihelion Arg,Aphelion Dist,Perihelion Time,Mean Anomaly,Mean Motion,Hazardous
25.1,2.796474619,4478659.5,5,0.0138323,5.259,0.173958831,1.206902297,2.175457552,68.80144418,484.2912223,0.996950985,338.0373969,1.416853609,2457937.073,47.14883037,0.743354377,0
20.2,16.2430796,66885888,6,0.433741,3.799,0.297648261,1.84450704,30.68072734,46.17935575,914.9953829,1.295492727,297.5850157,2.393521353,2458184.859,287.465004,0.393444608,0
23.387,18.26616272,56222272,6,0.0135445,3.307,0.738117997,2.125240033,5.126159613,349.9708122,1131.645521,0.556562117,79.40359993,3.693917949,2457770.503,73.1668229,0.318120819,0
24.5,11.35283176,8907407,8,0.0548246,4.7,0.269068137,1.383199269,19.22369695,223.8049299,594.1902933,1.011024419,213.9967843,1.755374119,2455537.444,340.6461722,0.605866511,0
23.6,12.74878906,9819043,8,0.0532314,5.742,0.030156716,1.056871113,24.71812077,45.58628467,396.8546454,1.024999351,68.03687262,1.088742874,2455582.505,295.5888694,0.907133139,0
17.3,24.46383334,71714504,0,0.375572,4.984,0.503696919,1.2347586,23.89340174,312.4480961,501.1543639,0.612814497,348.4316194,1.856702703,2457967.295,23.85256876,0.718341545,0
20.2,14.95943317,22572038,0,0.139163,5.466,0.407231551,1.120538537,14.10491473,16.46035836,433.2500513,0.66421989,135.9943886,1.576857184,2458175.046,214.9650424,0.830928926,0
19.4,22.23957546,74146744,1,0.054975,6.54,0.478223887,0.888413972,19.6348485,203.4662406,305.8591637,0.463553189,239.6872798,1.313274755,2457970.066,35.82167445,1.177012307,0
22.1,15.67322222,33667672,0,0.0549144,5.293,0.153836991,1.157817149,31.04245161,49.31999677,455.0492405,0.979702043,246.8332903,1.335932256,2458117.764,267.2300401,0.791123175,0
20.6,4.965924733,22811774,0,0.134698,4.657,0.217670506,1.42696302,8.606553106,30.04277623,622.6120254,1.116355258,25.44307807,1.737570782,2458005.609,357.0462152,0.578209198,0
20,18.15393915,20973156,7,0.0205144,4.328,0.523171625,1.482371877,26.00498888,33.00425184,659.2257721,0.706836974,101.4921694,2.257906781,2458207.422,247.0006927,0.546095155,1
21.7,21.49072514,38629496,6,0.0977823,4.717,0.174449467,1.316215385,39.55296477,51.23602134,551.5550576,1.086602313,359.6758472,1.545828458,2458257.448,192.2901112,0.652700025,0
19,36.53907611,24653490,8,0.0409558,3.184,0.638175311,1.967786954,55.23224176,240.9537573,1008.243758,0.711993902,247.906735,3.223580005,2455554.062,342.3035368,0.357056512,1
24.7,8.005117673,13683383,8,0.0746721,2.988,0.626834763,2.825612783,3.415598203,215.3241767,1734.871836,1.054420465,213.1638065,4.596805101,2455527.255,356.5231501,0.207508124,0
20.1,22.58313301,63726968,0,0.0451323,3.849,0.521678628,1.821637525,10.5032203,161.6340851,898.0310913,0.871328161,327.3485318,2.771946889,2458250.096,259.942523,0.400876989,1
23.1,8.016112897,4756891,5,0.0192204,3.191,0.599236044,2.499002659,1.339565433,220.2639871,1442.940769,1.001510191,208.8284517,3.996495126,2458416.742,256.1516402,0.24949049,0
19.5,23.59631744,66793528,7,0.0526636,4.523,0.843351874,1.268821726,37.37763818,44.66991396,522.0346574,0.198758546,132.9147103,2.338884906,2458182.568,234.4442219,0.689609387,0
23.7,13.86198366,1092878.125,5,0.00748771,7.34,0.283433449,0.779151811,26.94562709,233.3716211,251.2068937,0.558314125,8.286453516,0.999989496,2457912.589,125.984075,1.433081691,0
24.9,9.338019963,3330690.5,6,0.0111526,6.398,0.313483546,0.929526961,4.560152092,60.95250989,327.3342229,0.638135553,232.614931,1.220918368,2458056.96,297.9059514,1.099793345,0
26.5,16.01529506,46933280,7,0.018849,4.27,0.39297694,1.597869917,6.095931299,76.38310185,737.7522748,0.969943886,32.38378945,2.225795947,2457764.893,114.968848,0.487968675,0
19.5,22.51063469,64834900,1,0.294754,5.143,0.611179015,1.127648623,44.11551225,65.84804278,437.3801989,0.438453448,211.5817621,1.816843798,2458045.071,323.3141171,0.823082528,0
21.9,29.81919005,51582480,0,0.070206,6.339,0.545002705,0.909172126,28.59523467,57.54541172,316.6413257,0.413670858,140.6721182,1.404673393,2458102.058,244.5353426,1.136933087,0
22.7,11.07251613,34348540,0,0.00666038,5.439,0.218919811,1.134248304,20.92796151,56.6108626,441.225531,0.88593888,253.9526382,1.382557728,2458058.317,312.8266705,0.815909268,0
18.7,15.58694425,52822596,0,0.0242774,4.948,0.499748375,1.271143165,3.499763217,182.4811902,523.4679865,0.635891434,242.07393,1.906394897,2458143.108,261.9255958,0.687721139,1
17.2,32.00263327,40636988,0,0.0670039,3.152,0.761277126,2.251834028,9.362986149,194.9632791,1234.249595,0.537564292,118.8673958,3.966103764,2457943.565,16.60639653,0.291675202,0
25.7,6.711090843,47237016,7,0.0124627,5.668,0.194490875,1.089850631,5.6028159,13.83711216,415.5745055,0.877884628,246.0431168,1.301816634,2457837.186,141.4740711,0.866270657,0
20.8,32.55974725,72278960,5,0.136835,6.918,0.570043149,0.828767588,12.91980816,168.2081717,275.5799164,0.356334302,98.26917858,1.301200874,2457957.597,56.04589339,1.306336124,0
24.5,3.044442473,28988386,9,0.193006,3.767,0.402089218,1.968762304,3.830030016,245.6104874,1008.993468,1.177144209,193.9738071,2.760380399,2455543.535,357.8468744,0.35679121,0
20.9,6.942799653,44230684,1,0.191751,4.366,0.261545876,1.559207552,13.26621825,257.522813,711.1387126,1.151403247,144.0985023,1.967011856,2458332.606,191.8777975,0.506230351,0
22.8,8.146492954,51858492,2,0.0022475,5.818,0.280223996,1.049625503,2.982998673,2.156764453,392.7805631,0.755495251,273.0910359,1.343755756,2458121.332,249.252073,0.916542298,0
19.8,14.40367553,6697732.5,0,0.00110985,3.742,0.607447796,1.86464771,0.247671946,236.6859228,930.0228417,0.731971568,266.4440883,2.997323852,2458371.752,216.2932275,0.387087267,1
20.7,18.43287419,37174532,2,0.0584728,4.83,0.368667531,1.275380784,35.46024224,84.13764519,526.0878001,0.8051893,267.5508265,1.745572268,2458092.02,297.3732523,0.684296423,0
26.2,8.960711761,11519554,7,0.00220122,5.224,0.389985302,1.198615065,2.030700645,253.6462483,479.3116939,0.731172807,261.6917656,1.666057323,2458009.63,353.1429374,0.751077023,0
22.9,17.27174307,64402236,5,0.0652282,4.323,0.349333158,1.579645631,4.461420782,260.1567548,725.1668338,1.027823035,128.9514239,2.131468228,2457689.375,154.4541246,0.496437486,0
19,10.94422795,68162048,1,0.449524,3.266,0.468401709,2.422324189,21.98431211,46.64653273,1377.040857,1.287703399,68.0191182,3.556944979,2458332.562,273.1890107,0.261430152,0
18.6,14.87352891,58747068,0,0.254724,6.019,0.332838177,0.98324929,27.55217937,99.84970603,356.1179699,0.655986389,159.9468997,1.310512191,2457866.416,135.5459311,1.010900966,0
23.6,12.26219889,23360464,6,0.00828972,6.341,0.522478583,0.924989752,5.152429791,153.3339943,324.9404732,0.441702417,55.61450521,1.408277087,2457888.269,124.3399943,1.107895229,0
27.1,7.102275314,1076438.125,9,0.00167986,5.298,0.274735741,1.187819671,2.742506307,267.5882533,472.8508747,0.861483154,247.0694297,1.514156189,2455603.986,316.2333135,0.761339397,0
18.1,21.97991404,64344628,0,0.0345132,7.388,0.336776029,0.781300246,3.794750521,188.8616901,252.2466273,0.518177051,59.28970788,1.04442344,2455117.283,230.4371855,1.427174682,1
20.5,16.39355013,69329760,0,0.00471821,4.598,0.781393222,1.309761966,2.536137198,90.98654568,547.5036124,0.286322843,238.2662184,2.333201088,2458225.412,212.1138074,0.657529908,1
19.9,14.21285375,48707528,0,0.308928,3.974,0.38948812,1.720906335,26.21190007,290.7058737,824.58281,1.050633761,96.28732514,2.391178909,2457957.4,18.8167955,0.436584411,0
24.6,9.019208736,44528540,2,0.000579736,6.868,0.210447108,0.856520268,0.63615553,215.5036569,289.5375488,0.676268055,210.7551089,1.036772482,2458145.088,180.2247768,1.243362049,0
22.1,7.847564912,63157544,6,0.142919,4.657,0.22304036,1.413167505,16.40040978,316.0343943,613.6050009,1.097974115,49.20691056,1.728360894,2457900.503,58.66806669,0.586696653,0
19.4,8.0998846,31260422,0,0.115951,3.445,0.514973924,2.235038023,6.375851029,241.3206166,1220.466325,1.084051722,213.564949,3.386024325,2458007.541,357.9232334,0.29496922,0
19.2,25.83164859,31204558,0,0.13164,5.195,0.833101194,1.100261591,23.70617095,308.8793229,421.5434596,0.183632346,18.13621485,2.016890836,2458049.287,318.3354906,0.854004473,0
20.7,8.326182452,41802652,0,0.143015,4.911,0.249441069,1.310034736,14.9755113,119.3113638,547.6746556,0.983258271,267.3785245,1.636811201,2458217.785,217.1735398,0.657324556,0
24.1,14.55499596,64381220,0,0.012946,6.101,0.012961256,0.992546269,10.74760092,106.3717238,361.1807278,0.979681623,101.6388261,1.005410915,2458172.58,188.4820622,0.996730922,0
20.1,31.04050284,48077492,2,0.0515351,5.687,0.620506834,1.037485265,16.54562912,105.2363727,385.9858044,0.393718568,224.4401567,1.681251962,2457838.781,150.8319735,0.932676787,0
23.3,5.610208831,32869300,2,0.012463,5.946,0.201291134,1.024000042,5.930585319,326.8314685,378.4847527,0.817877913,279.3160873,1.230122171,2457975.16,24.10210151,0.951161169,0
26.4,16.27035396,41810856,8,0.00824096,7.215,0.298786524,0.804871097,0.715874127,330.1879753,263.7472409,0.56438646,286.4995865,1.045355734,2457492.031,220.0515022,1.364943189,0
26.5,15.49699085,63708576,7,0.00328393,7.115,0.310917955,0.817325671,6.504633035,246.4456673,269.8926991,0.563204445,207.6090296,1.071446898,2457977.678,30.44090611,1.333863425,0
22.7,1.321001559,46751296,7,0.304207,3.438,0.446048413,2.319897792,1.459931116,356.6837986,1290.629847,1.285111064,112.6024633,3.35468452,2458147.48,319.0023102,0.278933577,0
24.8,2.119429577,24127682,9,0.16126,4.266,0.296081241,1.626329375,2.91793265,119.1821826,757.5497976,1.144803755,354.6139417,2.107854995,2455575.755,7.957588889,0.475216284,0
20.2,18.01833966,72687304,0,0.119386,5.182,0.15829944,1.221222963,15.73210383,105.7172766,492.9363779,1.027904052,64.90665549,1.414541874,2458070.767,308.6824689,0.730317372,0
25.7,13.01440936,1854314.5,9,0.00501402,4.625,0.47185788,1.402457015,2.551353035,317.6860606,606.6424059,0.740696621,87.08053512,2.064217409,2455533.2,32.81662784,0.593430325,0
20.5,17.29668387,28410158,0,0.090748,6.554,0.546425327,0.87501596,27.7526366,115.7699322,298.9664045,0.396885078,147.2420224,1.353146842,2458056.264,292.851867,1.204148676,0
18.8,14.81426015,63910036,0,0.106536,4.127,0.412302182,1.609074627,28.20256139,274.1542057,745.5258503,0.945649647,293.7378511,2.272499607,2457910.623,43.4000454,0.48288064,0
21.1,19.10026035,48024324,4,0.179884,6.237,0.294112488,0.944607182,26.56200207,325.6734167,335.3322257,0.666786414,195.9871964,1.22242795,2457950.085,54.12316785,1.073562194,0
21.8,8.569462591,24559884,4,0.0214322,4.936,0.439060645,1.285815467,5.530381519,263.4089761,532.5573651,0.721264498,285.7720983,1.850366436,2457762.07,161.174489,0.675983516,1
19.7,14.43927643,43478804,0,0.0622295,3.596,0.494070973,2.061167921,11.83863626,280.2952915,1080.857621,1.042804681,169.0847268,3.079531162,2457730.045,316.8525131,0.333068846,0
19.7,14.43927303,43478788,0,0.0645324,3.596,0.494085738,2.06078378,11.84115604,280.2625239,1080.555475,1.042579906,169.1245475,3.078987654,2457730.089,90.09078299,0.333161979,0
27.1,5.175809988,5776536,7,0.0214742,5.511,0.213284068,1.130128049,4.929234468,318.5496545,438.8235313,0.889089742,100.9017662,1.371166357,2458162.657,226.9701807,0.820375332,0
20.855,29.73156871,25424664,2,0.0232265,3.116,0.783451938,2.264297983,3.64573214,135.2521702,1244.511162,0.490329341,240.0790506,4.038266624,2458034.973,350.0280342,0.289270206,1
25.5,16.39204918,1708885.25,9,0.00254061,4.588,0.531569334,1.399479187,8.009051359,140.1576929,604.7113122,0.655558968,269.8861465,2.143399406,2455548.559,33.30338085,0.595325394,0
16.8,19.29159439,64324420,0,0.000958186,4.667,0.32833931,1.346207298,33.48663014,117.8921836,570.5140417,0.904194523,47.62508884,1.788220073,2457925.264,47.47452122,0.631009885,1
20.7,30.05117254,66808984,2,0.121622,5.22,0.522112736,1.153187967,28.21135035,11.77121763,452.3229047,0.551093842,233.6085697,1.755282092,2457901.598,78.71564926,0.795891599,0
23.6,17.86450328,50592312,7,0.0779894,4.248,0.395939368,1.60150771,11.41076495,316.5654566,740.2731156,0.96740776,123.5107527,2.23560766,2457786.963,103.8446107,0.486307003,0
24.8,4.728849426,51094136,5,0.0378689,5.004,0.188922652,1.292702073,0.976628312,45.26691336,536.8415168,1.048481369,190.6591072,1.536922777,2457869.144,88.08560387,0.67058897,0
28.2,7.02347142,54896992,5,0.0018167,5.355,0.184733661,1.176369255,4.763240379,183.0603731,466.0300542,0.959054256,134.5497636,1.393684254,2458082.406,296.7287913,0.772482368,0
21.6,12.5843149,63849684,6,0.132045,5.021,0.662648212,1.20628913,11.0459883,55.25523357,483.9222028,0.406943795,197.0926745,2.005634465,2458088.679,294.4020422,0.743921229,0
25.3,6.60315213,5569425,7,0.0381176,4.718,0.279420611,1.391213693,9.926448869,144.8412429,599.3619824,1.002479913,332.081072,1.779947473,2457978.178,13.40773762,0.600638697,0
19.8,15.87022942,65079480,0,0.0474637,6.587,0.364509788,0.893107129,9.450316331,48.10254872,308.2859702,0.567560838,108.6864026,1.218653419,2458079.029,268.2979576,1.167746945,1
18.9,14.12566088,50857388,1,0.0997003,7.325,0.183030919,0.784678553,24.76551165,311.0263337,253.8844494,0.641058116,318.5676422,0.92829899,2457984.516,22.66428328,1.417967902,0
24.7,16.66534275,62722472,7,0.0175087,6.402,0.12153745,0.935869757,1.526753698,87.59458068,330.6903691,0.822126534,193.2861779,1.049612981,2458010.853,348.729414,1.088631644,0
22.8,15.23618809,6857309,7,0.0364887,4.942,0.454885617,1.27088699,15.6897343,154.2645579,523.3097513,0.692778777,261.458977,1.848995202,2458166.147,246.0465319,0.687929088,0
20.6,11.42079456,53850680,1,0.0439084,4.649,0.418731068,1.379914815,20.11205824,170.1616468,592.0751628,0.802101611,241.4871578,1.957728019,2457885.589,69.86926574,0.60803091,1
26.4,17.75867273,44135828,7,0.00429634,4.362,0.424151168,1.539086225,4.977256578,20.27554847,697.417521,0.886281005,54.04989827,2.191891445,2458348.973,180.1214523,0.516190071,0
25.8,12.8992663,35363008,6,0.0424494,6.642,0.193236277,0.891445511,7.580553673,127.6942725,307.4260258,0.719185899,156.422464,1.063705124,2457847.732,178.893467,1.171013414,0
18.3,11.83177935,21537488,0,0.0339574,3.673,0.609063965,1.916332082,5.825998315,189.2411898,968.9571738,0.749163265,270.652493,3.083500899,2457516.995,179.6382503,0.371533448,1
20.3,14.25074524,68245488,2,0.00596999,5.737,0.565583517,1.030498664,20.533733,162.3512933,382.0934355,0.447665605,122.1924536,1.613331723,2458005.229,355.5448415,0.942177924,1
22.4,26.65049842,41998508,1,0.0200593,5.873,0.573712652,1.009860541,2.758826626,117.2995073,370.6726401,0.430490772,262.0696373,1.589230309,2458159.381,205.6934071,0.97120737,0
25.8,5.81645962,5613389,8,0.0373314,5.33,0.132493913,1.182270207,10.58432917,152.1383266,469.5410267,1.025626601,7.221442858,1.338913813,2455621.168,357.1876765,0.766706165,0
23.6,14.96040568,42606716,7,0.0861491,5.954,0.123992554,1.008238435,24.77533427,175.8704579,369.7799002,0.883224376,320.1370433,1.133252494,2458175.428,189.6989617,0.973552104,0
27.197,8.348806716,43622608,6,0.00223976,6.091,0.345840444,0.986420174,2.500098601,6.21929447,357.8420271,0.645276183,294.9074533,1.327564165,2457913.918,87.10404937,1.006030518,0
23.6,4.502404747,4683210,5,0.000861835,5.897,0.052467091,1.037713305,8.271725233,156.3156794,386.1130715,0.983267507,336.1852345,1.092159103,2457909.681,84.67708482,0.932369367,0
17.6,25.17089439,45779008,0,0.133291,6.688,0.594731535,0.859374479,14.2877407,208.3532418,290.986007,0.348277376,172.4492029,1.370471582,2457905.357,117.7079358,1.237172893,0
19.6,10.02871984,71498416,0,0.292795,4.613,0.135880403,1.432795125,19.23280526,13.69456966,626.4329159,1.238106346,54.54049814,1.627483904,2457990.124,5.963160809,0.574682445,0
25.8,15.25128639,1280450.375,7,0.0037088,5.922,0.450953384,1.010080132,11.55872816,346.5641377,370.7935494,0.554581078,295.8057358,1.465579187,2457916.757,81.30548334,0.970890676,0
28,10.79064286,241723,7,0.00121086,5.396,0.371409591,1.150372391,0.556305389,174.1611315,450.6673568,0.723113052,262.8366535,1.57763173,2457821.336,143.119186,0.798815345,0
26.4,17.8676102,1262820.125,8,0.00668416,3.103,0.706334616,2.438661078,1.351465068,188.1764093,1390.99509,0.716150343,267.9603007,4.161171813,2455586.461,11.91519769,0.258807527,0
23.2,13.47690539,2051830,7,0.00619496,4.28,0.508018869,1.558818245,2.085689092,336.6146842,710.8723911,0.766909163,119.1652284,2.350727327,2457714.543,144.8143307,0.506420005,0
25.7,11.06174236,50774900,7,0.0170424,5.15,0.206478956,1.221434288,20.16126436,180.9268504,493.0643327,0.969233811,225.2692037,1.473634764,2457952.78,34.84162895,0.730127848,0
21.4,17.44218557,68173744,4,0.169559,6.488,0.665818135,0.878230535,23.31873919,317.6105666,300.6154011,0.293488718,13.85060967,1.462972353,2458143.242,189.060643,1.197543435,0
23.779,7.035845197,29350738,6,0.0562518,5.526,0.060961404,1.12655832,12.50919345,172.6253935,436.7460097,1.057881742,200.4818497,1.195234897,2458066.897,305.2703419,0.824277708,0
19.5,26.87480509,71346480,0,0.00190026,4.123,0.497527403,1.652818488,4.389374201,203.1809,776.1330372,0.830495997,59.38136166,2.475140979,2458007.556,356.7272132,0.463838006,1
27.5,8.758598393,24785618,6,0.017912,6.665,0.158516791,0.888550792,7.298970346,189.1403376,305.9298222,0.747700572,200.9260753,1.029401012,2457981.128,22.79601007,1.176740461,0
23.8,6.621988475,28350814,2,0.0401482,6.008,0.204011794,1.011287495,2.393315448,177.6882454,371.4585697,0.804972919,351.9745033,1.21760207,2457859.059,137.0783641,0.969152496,0
18.6,13.42088901,45481692,0,0.238722,2.988,0.623558172,2.649205184,23.33962728,145.9344996,1574.968315,0.997271643,74.00451251,4.301138725,2457256.632,170.0304964,0.228576027,0
22.4,7.888430822,48056424,7,0.0926894,5.16,0.195221809,1.226766136,15.36821617,160.5760196,496.2963661,0.987274631,292.882616,1.46625764,2458019.037,346.5538316,0.725373032,0
18.2,19.71523968,66569496,0,0.00290752,4.493,0.360007302,1.488684199,1.431697833,314.443417,663.4409817,0.952747016,158.0200615,2.024621382,2458259.655,219.3756877,0.542625508,1
26.2,14.27572176,42174772,7,0.000781806,5.996,0.150704739,1.010858826,13.0987731,169.5095114,371.2224115,0.85851761,268.2234193,1.163200041,2458169.094,196.5024014,0.969769036,0
26,7.834544122,36709368,7,0.0177696,6.538,0.197558084,0.909401472,5.496638082,182.091101,316.7611464,0.72974186,36.36752087,1.089061084,2457885.026,131.2364446,1.136503021,0
26.5,12.38397323,14396480,8,0.0487075,6.043,0.066507458,0.991152698,24.34128958,0.594298167,360.4203287,0.925233652,327.3579235,1.057071745,2456150.985,218.6795093,0.998833782,0
26.8,8.227977003,3800480.5,7,0.0150687,7.071,0.312003382,0.823324995,6.619093642,9.450614653,272.8697401,0.566444812,27.3754324,1.080205178,2458011.489,345.5021824,1.319310818,0
28.9,13.83776655,7779651.5,7,0.000222501,4.502,0.456359282,1.46129853,3.13014201,157.9901682,645.218555,0.794421383,108.924174,2.128175678,2458141.532,281.3110814,0.557950476,0
16,31.38846318,67409616,0,0.160932,6.257,0.455742075,0.929737308,28.57736272,52.90097724,327.4453401,0.506016898,278.0241357,1.353457717,2458001.575,358.8185408,1.099420135,0
